Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
4048,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4049,S10-neuroectoderm,3,neuroectoderm,S10
4050,S10-marginal zone,4,marginal zone,S10
4051,S10-marginal zone,4,marginal zone,S10
4052,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4053,S10-neuroectoderm,3,neuroectoderm,S10
4054,S10-neuroectoderm,3,neuroectoderm,S10
4055,S10-neuroectoderm,3,neuroectoderm,S10
4056,S10-neuroectoderm,3,neuroectoderm,S10
4057,S10-neuroectoderm,3,neuroectoderm,S10
4058,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4059,S10-neuroectoderm,3,neuroectoderm,S10
4060,S10-marginal zone,4,marginal zone,S10
4061,S10-neuroectoderm,3,neuroectoderm,S10
4062,S10-neuroectoderm,3,neuroectoderm,S10
4063,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4064,S10-neuroectoderm,3,neuroectoderm,S10
4065,S10-neuroectoderm,3,neuroectoderm,S10
4066,S10-marginal zone,4,marginal zone,S10
4067,S10-neuroectoderm,3,neuroectoderm,S10
4068,S10-marginal zone,4,marginal zone,S10
4069,S10-neuroectoderm,3,neuroectoderm,S10
4070,S10-neuroectoderm,3,neuroectoderm,S10
4071,S10-neuroectoderm,3,neuroectoderm,S10
4072,S10-marginal zone,4,marginal zone,S10
4073,S10-neuroectoderm,3,neuroectoderm,S10
4074,S10-marginal zone,4,marginal zone,S10
4075,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4076,S10-neuroectoderm,3,neuroectoderm,S10
4077,S10-neuroectoderm,3,neuroectoderm,S10
4078,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4079,S10-neuroectoderm,3,neuroectoderm,S10
4080,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4081,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4082,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4083,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4084,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4085,S10-neuroectoderm,3,neuroectoderm,S10
4086,S10-neuroectoderm,3,neuroectoderm,S10
4087,S10-marginal zone,4,marginal zone,S10
4088,S10-neuroectoderm,3,neuroectoderm,S10
4089,S10-neuroectoderm,3,neuroectoderm,S10
4090,S10-neuroectoderm,3,neuroectoderm,S10
4091,S10-neuroectoderm,3,neuroectoderm,S10
4092,S10-neuroectoderm,3,neuroectoderm,S10
4093,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4094,S10-marginal zone,4,marginal zone,S10
4095,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4096,S10-marginal zone,4,marginal zone,S10
4097,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4098,S10-marginal zone,4,marginal zone,S10
4099,S10-marginal zone,4,marginal zone,S10
4100,S10-marginal zone,4,marginal zone,S10
4101,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4102,S10-marginal zone,4,marginal zone,S10
4103,S10-neuroectoderm,3,neuroectoderm,S10
4104,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4105,S10-neuroectoderm,3,neuroectoderm,S10
4106,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4107,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4108,S10-neuroectoderm,3,neuroectoderm,S10
4109,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4110,S10-neuroectoderm,3,neuroectoderm,S10
4111,S10-marginal zone,4,marginal zone,S10
4112,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4113,S10-neuroectoderm,3,neuroectoderm,S10
4114,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4115,S10-neuroectoderm,3,neuroectoderm,S10
4116,S10-marginal zone,4,marginal zone,S10
4117,S10-neuroectoderm,3,neuroectoderm,S10
4118,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4119,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4120,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4121,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4122,S10-marginal zone,4,marginal zone,S10
4123,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4124,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4125,S10-neuroectoderm,3,neuroectoderm,S10
4126,S10-neuroectoderm,3,neuroectoderm,S10
4127,S10-neuroectoderm,3,neuroectoderm,S10
4128,S10-neuroectoderm,3,neuroectoderm,S10
4129,S10-marginal zone,4,marginal zone,S10
4130,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4131,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4132,S10-neuroectoderm,3,neuroectoderm,S10
4133,S10-neuroectoderm,3,neuroectoderm,S10
4134,S10-neuroectoderm,3,neuroectoderm,S10
4135,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4136,S10-neuroectoderm,3,neuroectoderm,S10
4137,S10-neuroectoderm,3,neuroectoderm,S10
4138,S10-neuroectoderm,3,neuroectoderm,S10
4139,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4140,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4141,S10-neuroectoderm,3,neuroectoderm,S10
4142,S10-neuroectoderm,3,neuroectoderm,S10
4143,S10-marginal zone,4,marginal zone,S10
4144,S10-marginal zone,4,marginal zone,S10
4145,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4146,S10-neuroectoderm,3,neuroectoderm,S10
4147,S10-marginal zone,4,marginal zone,S10
4148,S10-neuroectoderm,3,neuroectoderm,S10
4149,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4150,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4151,S10-neuroectoderm,3,neuroectoderm,S10
4152,S10-neuroectoderm,3,neuroectoderm,S10
4153,S10-neuroectoderm,3,neuroectoderm,S10
4154,S10-neuroectoderm,3,neuroectoderm,S10
4155,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4156,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4157,S10-neuroectoderm,3,neuroectoderm,S10
4158,S10-neuroectoderm,3,neuroectoderm,S10
4159,S10-neuroectoderm,3,neuroectoderm,S10
4160,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4161,S10-neuroectoderm,3,neuroectoderm,S10
4162,S10-marginal zone,4,marginal zone,S10
4163,S10-neuroectoderm,3,neuroectoderm,S10
4164,S10-neuroectoderm,3,neuroectoderm,S10
4165,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4166,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4167,S10-marginal zone,4,marginal zone,S10
4168,S10-marginal zone,4,marginal zone,S10
4169,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4170,S10-marginal zone,4,marginal zone,S10
4171,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4172,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4173,S10-neuroectoderm,3,neuroectoderm,S10
4174,S10-neuroectoderm,3,neuroectoderm,S10
4175,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4176,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4177,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4178,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4179,S10-marginal zone,4,marginal zone,S10
4180,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4181,S10-neuroectoderm,3,neuroectoderm,S10
4182,S10-marginal zone,4,marginal zone,S10
4183,S10-marginal zone,4,marginal zone,S10
4184,S10-neuroectoderm,3,neuroectoderm,S10
4185,S10-neuroectoderm,3,neuroectoderm,S10
4186,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4187,S10-neuroectoderm,3,neuroectoderm,S10
4188,S10-neuroectoderm,3,neuroectoderm,S10
4189,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4190,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4191,S10-neuroectoderm,3,neuroectoderm,S10
4192,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4193,S10-neuroectoderm,3,neuroectoderm,S10
4194,S10-marginal zone,4,marginal zone,S10
4195,S10-neuroectoderm,3,neuroectoderm,S10
4196,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4197,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4198,S10-marginal zone,4,marginal zone,S10
4199,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4200,S10-neuroectoderm,3,neuroectoderm,S10
4201,S10-marginal zone,4,marginal zone,S10
4202,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4203,S10-neuroectoderm,3,neuroectoderm,S10
4204,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4205,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4206,S10-neuroectoderm,3,neuroectoderm,S10
4207,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4208,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4209,S10-marginal zone,4,marginal zone,S10
4210,S10-marginal zone,4,marginal zone,S10
4211,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4212,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4213,S10-marginal zone,4,marginal zone,S10
4214,S10-neuroectoderm,3,neuroectoderm,S10
4215,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4216,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4217,S10-marginal zone,4,marginal zone,S10
4218,S10-marginal zone,4,marginal zone,S10
4219,S10-neuroectoderm,3,neuroectoderm,S10
4220,S10-marginal zone,4,marginal zone,S10
4221,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4222,S10-marginal zone,4,marginal zone,S10
4223,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4224,S10-neuroectoderm,3,neuroectoderm,S10
4225,S10-neuroectoderm,3,neuroectoderm,S10
4226,S10-neuroectoderm,3,neuroectoderm,S10
4227,S10-neuroectoderm,3,neuroectoderm,S10
4228,S10-neuroectoderm,3,neuroectoderm,S10
4229,S10-marginal zone,4,marginal zone,S10
4230,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4231,S10-marginal zone,4,marginal zone,S10
4232,S10-neuroectoderm,3,neuroectoderm,S10
4233,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4234,S10-marginal zone,4,marginal zone,S10
4235,S10-neuroectoderm,3,neuroectoderm,S10
4236,S10-neuroectoderm,3,neuroectoderm,S10
4237,S10-marginal zone,4,marginal zone,S10
4238,S10-marginal zone,4,marginal zone,S10
4239,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4240,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4241,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4242,S10-neuroectoderm,3,neuroectoderm,S10
4243,S10-marginal zone,4,marginal zone,S10
4244,S10-neuroectoderm,3,neuroectoderm,S10
4245,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4246,S10-neuroectoderm,3,neuroectoderm,S10
4247,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4248,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4249,S10-neuroectoderm,3,neuroectoderm,S10
4250,S10-neuroectoderm,3,neuroectoderm,S10
4251,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4252,S10-marginal zone,4,marginal zone,S10
4253,S10-neuroectoderm,3,neuroectoderm,S10
4254,S10-neuroectoderm,3,neuroectoderm,S10
4255,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4256,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4257,S10-neuroectoderm,3,neuroectoderm,S10
4258,S10-endoderm,6,endoderm,S10
4259,S10-neuroectoderm,3,neuroectoderm,S10
4260,S10-neuroectoderm,3,neuroectoderm,S10
4261,S10-marginal zone,4,marginal zone,S10
4262,S10-neuroectoderm,3,neuroectoderm,S10
4263,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4264,S10-neuroectoderm,3,neuroectoderm,S10
4265,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4266,S10-neuroectoderm,3,neuroectoderm,S10
4267,S10-marginal zone,4,marginal zone,S10
4268,S10-neuroectoderm,3,neuroectoderm,S10
4269,S10-marginal zone,4,marginal zone,S10
4270,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4271,S10-neuroectoderm,3,neuroectoderm,S10
4272,S10-neuroectoderm,3,neuroectoderm,S10
4273,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4274,S10-neuroectoderm,3,neuroectoderm,S10
4275,S10-marginal zone,4,marginal zone,S10
4276,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4277,S10-neuroectoderm,3,neuroectoderm,S10
4278,S10-marginal zone,4,marginal zone,S10
4279,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4280,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4281,S10-neuroectoderm,3,neuroectoderm,S10
4282,S10-neuroectoderm,3,neuroectoderm,S10
4283,S10-neuroectoderm,3,neuroectoderm,S10
4284,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4285,S10-neuroectoderm,3,neuroectoderm,S10
4286,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4287,S10-marginal zone,4,marginal zone,S10
4288,S10-neuroectoderm,3,neuroectoderm,S10
4289,S10-neuroectoderm,3,neuroectoderm,S10
4290,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4291,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4292,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4293,S10-neuroectoderm,3,neuroectoderm,S10
4294,S10-marginal zone,4,marginal zone,S10
4295,S10-marginal zone,4,marginal zone,S10
4296,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4297,S10-neuroectoderm,3,neuroectoderm,S10
4298,S10-marginal zone,4,marginal zone,S10
4299,S10-marginal zone,4,marginal zone,S10
4300,S10-neuroectoderm,3,neuroectoderm,S10
4301,S10-neuroectoderm,3,neuroectoderm,S10
4302,S10-marginal zone,4,marginal zone,S10
4303,S10-marginal zone,4,marginal zone,S10
4304,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4305,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4306,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4307,S10-marginal zone,4,marginal zone,S10
4308,S10-marginal zone,4,marginal zone,S10
4309,S10-neuroectoderm,3,neuroectoderm,S10
4310,S10-marginal zone,4,marginal zone,S10
4311,S10-neuroectoderm,3,neuroectoderm,S10
4312,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4313,S10-neuroectoderm,3,neuroectoderm,S10
4314,S10-neuroectoderm,3,neuroectoderm,S10
4315,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4316,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4317,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4318,S10-marginal zone,4,marginal zone,S10
4319,S10-neuroectoderm,3,neuroectoderm,S10
4320,S10-neuroectoderm,3,neuroectoderm,S10
4321,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4322,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4323,S10-neuroectoderm,3,neuroectoderm,S10
4324,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4325,S10-neuroectoderm,3,neuroectoderm,S10
4326,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4327,S10-neuroectoderm,3,neuroectoderm,S10
4328,S10-neuroectoderm,3,neuroectoderm,S10
4329,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4330,S10-marginal zone,4,marginal zone,S10
4331,S10-marginal zone,4,marginal zone,S10
4332,S10-marginal zone,4,marginal zone,S10
4333,S10-neuroectoderm,3,neuroectoderm,S10
4334,S10-marginal zone,4,marginal zone,S10
4335,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4336,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4337,S10-neuroectoderm,3,neuroectoderm,S10
4338,S10-neuroectoderm,3,neuroectoderm,S10
4339,S10-marginal zone,4,marginal zone,S10
4340,S10-marginal zone,4,marginal zone,S10
4341,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4342,S10-marginal zone,4,marginal zone,S10
4343,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4344,S10-neuroectoderm,3,neuroectoderm,S10
4345,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4346,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4347,S10-neuroectoderm,3,neuroectoderm,S10
4348,S10-neuroectoderm,3,neuroectoderm,S10
4349,S10-neuroectoderm,3,neuroectoderm,S10
4350,S10-neuroectoderm,3,neuroectoderm,S10
4351,S10-marginal zone,4,marginal zone,S10
4352,S10-neuroectoderm,3,neuroectoderm,S10
4353,S10-neuroectoderm,3,neuroectoderm,S10
4354,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4355,S10-neuroectoderm,3,neuroectoderm,S10
4356,S10-marginal zone,4,marginal zone,S10
4357,S10-neuroectoderm,3,neuroectoderm,S10
4358,S10-neuroectoderm,3,neuroectoderm,S10
4359,S10-neuroectoderm,3,neuroectoderm,S10
4360,S10-marginal zone,4,marginal zone,S10
4361,S10-marginal zone,4,marginal zone,S10
4362,S10-marginal zone,4,marginal zone,S10
4363,S10-marginal zone,4,marginal zone,S10
4364,S10-neuroectoderm,3,neuroectoderm,S10
4365,S10-marginal zone,4,marginal zone,S10
4366,S10-marginal zone,4,marginal zone,S10
4367,S10-neuroectoderm,3,neuroectoderm,S10
4368,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4369,S10-neuroectoderm,3,neuroectoderm,S10
4370,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4371,S10-neuroectoderm,3,neuroectoderm,S10
4372,S10-marginal zone,4,marginal zone,S10
4373,S10-neuroectoderm,3,neuroectoderm,S10
4374,S10-marginal zone,4,marginal zone,S10
4375,S10-neuroectoderm,3,neuroectoderm,S10
4376,S10-neuroectoderm,3,neuroectoderm,S10
4377,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4378,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4379,S10-neuroectoderm,3,neuroectoderm,S10
4380,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4381,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4382,S10-neuroectoderm,3,neuroectoderm,S10
4383,S10-marginal zone,4,marginal zone,S10
4384,S10-neuroectoderm,3,neuroectoderm,S10
4385,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4386,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4387,S10-neuroectoderm,3,neuroectoderm,S10
4388,S10-neuroectoderm,3,neuroectoderm,S10
4389,S10-neuroectoderm,3,neuroectoderm,S10
4390,S10-marginal zone,4,marginal zone,S10
4391,S10-marginal zone,4,marginal zone,S10
4392,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4393,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4394,S10-neuroectoderm,3,neuroectoderm,S10
4395,S10-marginal zone,4,marginal zone,S10
4396,S10-marginal zone,4,marginal zone,S10
4397,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4398,S10-neuroectoderm,3,neuroectoderm,S10
4399,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4400,S10-neuroectoderm,3,neuroectoderm,S10
4401,S10-neuroectoderm,3,neuroectoderm,S10
4402,S10-neuroectoderm,3,neuroectoderm,S10
4403,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4404,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4405,S10-marginal zone,4,marginal zone,S10
4406,S10-marginal zone,4,marginal zone,S10
4407,S10-marginal zone,4,marginal zone,S10
4408,S10-neuroectoderm,3,neuroectoderm,S10
4409,S10-neuroectoderm,3,neuroectoderm,S10
4410,S10-marginal zone,4,marginal zone,S10
4411,S10-neuroectoderm,3,neuroectoderm,S10
4412,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4413,S10-neuroectoderm,3,neuroectoderm,S10
4414,S10-neuroectoderm,3,neuroectoderm,S10
4415,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4416,S10-neuroectoderm,3,neuroectoderm,S10
4417,S10-marginal zone,4,marginal zone,S10
4418,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4419,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4420,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4421,S10-marginal zone,4,marginal zone,S10
4422,S10-neuroectoderm,3,neuroectoderm,S10
4423,S10-neuroectoderm,3,neuroectoderm,S10
4424,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4425,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4426,S10-neuroectoderm,3,neuroectoderm,S10
4427,S10-neuroectoderm,3,neuroectoderm,S10
4428,S10-marginal zone,4,marginal zone,S10
4429,S10-neuroectoderm,3,neuroectoderm,S10
4430,S10-neuroectoderm,3,neuroectoderm,S10
4431,S10-neuroectoderm,3,neuroectoderm,S10
4432,S10-neuroectoderm,3,neuroectoderm,S10
4433,S10-neuroectoderm,3,neuroectoderm,S10
4434,S10-neuroectoderm,3,neuroectoderm,S10
4435,S10-neuroectoderm,3,neuroectoderm,S10
4436,S10-neuroectoderm,3,neuroectoderm,S10
4437,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4438,S10-marginal zone,4,marginal zone,S10
4439,S10-neuroectoderm,3,neuroectoderm,S10
4440,S10-neuroectoderm,3,neuroectoderm,S10
4441,S10-neuroectoderm,3,neuroectoderm,S10
4442,S10-neuroectoderm,3,neuroectoderm,S10
4443,S10-neuroectoderm,3,neuroectoderm,S10
4444,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4445,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4446,S10-neuroectoderm,3,neuroectoderm,S10
4447,S10-marginal zone,4,marginal zone,S10
4448,S10-marginal zone,4,marginal zone,S10
4449,S10-neuroectoderm,3,neuroectoderm,S10
4450,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4451,S10-marginal zone,4,marginal zone,S10
4452,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4453,S10-marginal zone,4,marginal zone,S10
4454,S10-marginal zone,4,marginal zone,S10
4455,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4456,S10-marginal zone,4,marginal zone,S10
4457,S10-marginal zone,4,marginal zone,S10
4458,S10-neuroectoderm,3,neuroectoderm,S10
4459,S10-marginal zone,4,marginal zone,S10
4460,S10-neuroectoderm,3,neuroectoderm,S10
4461,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4462,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4463,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4464,S10-neuroectoderm,3,neuroectoderm,S10
4465,S10-neuroectoderm,3,neuroectoderm,S10
4466,S10-marginal zone,4,marginal zone,S10
4467,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4468,S10-marginal zone,4,marginal zone,S10
4469,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4470,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4471,S10-neuroectoderm,3,neuroectoderm,S10
4472,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4473,S10-non-neural ectoderm,1,non-neural ectoderm,S10
4474,S10-neuroectoderm,3,neuroectoderm,S10
4475,S10-marginal zone,4,marginal zone,S10
4476,S10-neuroectoderm,3,neuroectoderm,S10
4477,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
4478,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4479,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
4480,S10-neuroectoderm,3,neuroectoderm,S10
4481,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
